"ID","GeneID","geneSymbol","chr","strand","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","ID.1","IJC_SAMPLE_1","SJC_SAMPLE_1","IJC_SAMPLE_2","SJC_SAMPLE_2","IncFormLen","SkipFormLen","PValue","FDR","IncLevel1","IncLevel2","IncLevelDifference"
90833,"ENSG00000153233.13","PTPRR","chr12","-",70639518,70639672,70638078,70639277,70656703,70656817,90833,"0,0,0","8,3,12","6,2,0","10,10,10",303,149,0.0014479516705,0.0366357338396332,"0.0,0.0,0.0","0.228,0.09,0.0",-0.106
93416,"ENSG00000165304.8","MELK","chr9","+",36589535,36589652,36572894,36573007,36599393,36599486,93416,"25,35,22","0,0,0","22,34,12","8,0,0",266,149,0.00144843595036,0.0366362257469908,"1.0,1.0,1.0","0.606,1.0,1.0",0.131
11277,"ENSG00000149657.20","LSM14B","chr20","+",62127584,62127701,62126303,62126439,62130218,62130296,11277,"96,70,60","7,0,1","51,71,45","6,6,8",266,149,0.00145198208087,0.0367023629582325,"0.885,1.0,0.971","0.826,0.869,0.759",0.134
28618,"ENSG00000198612.11","COPS8","chr2","+",237087463,237087563,237085908,237086042,237088604,237088653,28618,"3,2,4","8,14,0","0,1,0","6,1,1",249,149,0.0014565335828,0.0367889950319664,"0.183,0.079,1.0","0.0,0.374,0.0",0.296
61237,"ENSG00000114841.18","DNAH1","chr3","+",52398031,52398162,52397706,52397877,52398849,52399201,61237,"3,3,12","0,0,2","9,11,2","3,6,0",280,149,0.0014568096618,0.0367889950319664,"1.0,1.0,0.761","0.615,0.494,1.0",0.217
20721,"ENSG00000130158.14","DOCK6","chr19","-",11232184,11232289,11228939,11229035,11233202,11233366,20721,"19,23,24","28,27,21","2,14,6","26,20,24",254,149,0.00147321379755,0.0371211973338959,"0.285,0.333,0.401","0.043,0.291,0.128",0.186
58921,"ENSG00000213020.10","ZNF611","chr19","-",52707420,52707542,52706653,52706864,52714014,52714141,58921,"1,0,0","8,7,9","6,1,1","2,6,7",271,149,0.00147494687238,0.0371399162129807,"0.064,0.0,0.0","0.623,0.084,0.073",-0.239
36663,"ENSG00000164542.13","MATCAP2","chr7","-",36356901,36357590,36336153,36336297,36366915,36367240,36663,"167,113,137","1,0,0","78,77,91","2,5,0",838,149,0.00147686117342,0.0371556899683949,"0.967,1.0,1.0","0.874,0.732,1.0",0.12
40894,"ENSG00000291176.1","ENSG00000291176","chr2","+",96015108,96015325,96010529,96010732,96019480,96019700,40894,"20,47,52","2,3,3","56,74,35","0,0,2",366,149,0.00147623774662,0.0371556899683949,"0.803,0.864,0.876","1.0,1.0,0.877",-0.111
67195,"ENSG00000179818.17","PCBP1-AS1","chr2","-",70059642,70059680,70048706,70051305,70083506,70083687,67195,"2,0,5","1,1,6","0,1,0","6,1,5",187,149,0.0014795410917,0.037208050779303,"0.614,0.0,0.399","0.0,0.443,0.0",0.19
25980,"ENSG00000253816.3","GUSBP14","chr5","-",70225607,70225795,70221930,70222015,70258881,70258930,25980,"4,5,1","0,0,0","4,6,0","0,1,4",337,149,0.00148475524002,0.0373034696341015,"1.0,1.0,1.0","1.0,0.726,0.0",0.425
27196,"ENSG00000182979.18","MTA1","chr14","+",105466425,105466578,105464673,105464863,105469466,105469498,27196,"32,29,60","1,5,2","28,33,32","0,0,1",302,149,0.00148939082067,0.0374080106855022,"0.94,0.741,0.937","1.0,1.0,0.94",-0.107
28113,"ENSG00000121067.19","SPOP","chr17","-",49646925,49647122,49622732,49622876,49675894,49676016,28113,"5,10,2","4,23,0","0,3,0","8,10,5",346,149,0.00149522072617,0.0375066268405756,"0.35,0.158,1.0","0.0,0.114,0.0",0.465
21355,"ENSG00000119689.15","DLST","chr14","+",74882590,74882624,74881890,74882016,74889094,74889147,21355,"2,0,0","7,5,10","2,7,0","3,0,4",183,149,0.00149715734578,0.0375313155876752,"0.189,0.0,0.0","0.352,1.0,0.0",-0.388
101518,"ENSG00000151116.17","UEVLD","chr11","-",18575346,18575412,18569897,18570377,18588612,18588674,101518,"40,27,16","3,0,1","17,24,19","6,2,5",215,149,0.00150490291348,0.0376746081732552,"0.902,1.0,0.917","0.663,0.893,0.725",0.179
100789,"ENSG00000179195.16","ZNF664","chr12","+",124004877,124004935,123973122,123974020,124011380,124011441,100789,"39,40,40","36,53,28","13,28,23","31,45,54",207,149,0.00150612250978,0.0376841414629558,"0.438,0.352,0.507","0.232,0.309,0.235",0.174
30617,"ENSG00000174799.12","CEP135","chr4","+",56019352,56019555,56017647,56017857,56020675,56020780,30617,"101,70,56","0,4,0","34,28,52","0,4,7",352,149,0.00151366668944,0.0378368665170357,"1.0,0.881,1.0","1.0,0.748,0.759",0.125
50298,"ENSG00000288902.2","ENSG00000288902","chr2","+",220031296,220031390,220024632,220024789,220034961,220035193,50298,"0,0,0","1,6,2","3,0,6","13,7,1",243,149,0.00151586788171,0.0378798754270684,"0.0,0.0,0.0","0.124,0.0,0.786",-0.303
20719,"ENSG00000130158.14","DOCK6","chr19","-",11229297,11229390,11228939,11229035,11232184,11232289,20719,"16,5,17","15,9,14","16,12,5","2,2,3",242,149,0.00152036437754,0.037968161728712,"0.396,0.255,0.428","0.831,0.787,0.506",-0.348
43402,"ENSG00000163374.21","YY1AP1","chr1","-",155687803,155688201,155680415,155680456,155688929,155688985,43402,"4,3,7","0,1,1","7,4,2","4,2,1",547,149,0.00152351685383,0.0380144380987563,"1.0,0.45,0.656","0.323,0.353,0.353",0.359
36371,"ENSG00000109680.11","TBC1D19","chr4","+",26735454,26735487,26720080,26720125,26739863,26739973,36371,"23,21,34","23,37,19","36,29,23","18,2,8",182,149,0.00152758288916,0.0380977808899031,"0.45,0.317,0.594","0.621,0.922,0.702",-0.295
2880,"ENSG00000093010.15","COMT","chr22","+",19961696,19961874,19961198,19961289,19962232,19962815,2880,"0,3,4","4,7,2","0,0,0","2,8,5",327,149,0.00153033337481,0.0381325402894879,"0.0,0.163,0.477","0.0,0.0,0.0",0.213
41665,"ENSG00000263001.8","GTF2I","chr7","+",74718878,74718941,74716611,74716950,74728785,74728896,41665,"167,181,187","171,191,186","217,233,209","147,193,113",212,149,0.00153474911494,0.0382085686140647,"0.407,0.4,0.414","0.509,0.459,0.565",-0.104
92107,"ENSG00000175294.6","CATSPER1","chr11","-",66020316,66020389,66020139,66020200,66020810,66020954,92107,"37,55,42","5,4,5","35,43,21","0,3,0",222,149,0.00153873124921,0.0382692027158366,"0.832,0.902,0.849","1.0,0.906,1.0",-0.108
30590,"ENSG00000111300.10","NAA25","chr12","-",112090725,112090864,112078633,112078741,112108715,112108743,30590,"2,1,4","1,4,0","1,8,5","0,1,0",288,149,0.00154043040783,0.0382872982002906,"0.509,0.115,1.0","1.0,0.805,1.0",-0.394
71682,"ENSG00000119866.22","BCL11A","chr2","-",60460681,60461744,60452499,60452666,60462281,60462424,71682,"6,8,12","1,1,2","2,7,1","8,1,4",1212,149,0.00154245046911,0.0383012708641792,"0.425,0.496,0.425","0.03,0.463,0.03",0.274
91815,"ENSG00000253741.4","LNCOC1","chr8","-",142723633,142723722,142708314,142708418,142724657,142724738,91815,"5,3,8","0,2,0","2,3,2","3,0,4",238,149,0.00154941247594,0.0384257219292672,"1.0,0.484,1.0","0.294,1.0,0.238",0.317
72992,"ENSG00000145832.16","SLC25A48","chr5","+",135879967,135880097,135874020,135874154,135883061,135883448,72992,"9,6,16","3,3,0","12,8,12","0,2,0",279,149,0.00155323297404,0.0384720480355005,"0.616,0.516,1.0","1.0,0.681,1.0",-0.183
32509,"ENSG00000181381.15","DDX60L","chr4","-",168475995,168476120,168472695,168472809,168480376,168480439,32509,"6,2,3","1,15,2","4,12,12","0,4,0",274,149,0.00155772949123,0.0385591865110843,"0.765,0.068,0.449","1.0,0.62,1.0",-0.446
98880,"ENSG00000078304.20","PPP2R5C","chr14","+",101917830,101917947,101909588,101909690,101925140,101925307,98880,"61,44,21","3,0,0","31,31,50","2,2,7",266,149,0.00156855099264,0.0387600345543674,"0.919,1.0,1.0","0.897,0.897,0.8",0.108
15598,"ENSG00000167207.15","NOD2","chr16","+",50719924,50720008,50716890,50716974,50722621,50722705,15598,"24,51,23","5,0,4","15,34,42","0,2,0",233,149,0.00157060377584,0.0387812897111138,"0.754,1.0,0.786","1.0,0.916,1.0",-0.125
48405,"ENSG00000138668.20","HNRNPD","chr4","-",82354894,82355001,82353833,82354154,82356536,82356683,48405,"5,12,6","0,0,1","9,8,10","0,4,2",256,149,0.00157781718698,0.038921959809649,"1.0,1.0,0.777","1.0,0.538,0.744",0.165
111128,"ENSG00000133114.18","GPALPP1","chr13","+",45029238,45032107,45027784,45028003,45033235,45033602,111128,"533,620,526","17,16,19","322,333,311","1,1,8",3018,149,0.00158395259765,0.0390244526363816,"0.608,0.657,0.577","0.941,0.943,0.657",-0.233
53596,"ENSG00000291149.1","ENSG00000291149","chr7","-",143833246,143833883,143829117,143829406,143836639,143836674,53596,"10,29,14","0,10,0","7,14,20","0,0,0",786,149,0.0015851396295,0.0390259462053943,"1.0,0.355,1.0","1.0,1.0,1.0",-0.215
87229,"ENSG00000187790.12","FANCM","chr14","+",45181636,45181720,45181429,45181524,45183773,45183902,87229,"9,2,10","0,0,0","4,13,3","0,7,0",233,149,0.00159184524598,0.0391577038270642,"1.0,1.0,1.0","1.0,0.543,1.0",0.152
73132,"ENSG00000121988.18","ZRANB3","chr2","-",135390801,135390820,135353320,135353628,135504328,135504496,73132,"19,26,5","2,16,5","13,14,16","0,0,4",168,149,0.00159496482804,0.0392187416632213,"0.894,0.59,0.47","1.0,1.0,0.78",-0.275
49608,"ENSG00000138468.16","SENP7","chr3","-",101417592,101417790,101398860,101399055,101458954,101459052,49608,"13,13,27","4,1,1","23,13,45","0,0,1",347,149,0.00159851549611,0.0392850011929871,"0.583,0.848,0.921","1.0,1.0,0.951",-0.2
78117,"ENSG00000112182.16","BACH2","chr6","-",90271848,90271941,90206568,90206681,90296479,90296742,78117,"1,4,1","0,0,1","3,5,2","1,0,9",242,149,0.0016053886676,0.0394170429398424,"1.0,1.0,0.381","0.649,1.0,0.12",0.204
91828,"ENSG00000056736.10","IL17RB","chr3","+",53856843,53856986,53851998,53852126,53860129,53860228,91828,"2,4,0","0,0,3","0,1,0","3,0,1",292,149,0.00160699504716,0.0394319161400733,"1.0,1.0,0.0","0.0,1.0,0.0",0.333
93851,"ENSG00000100372.15","SLC25A17","chr22","-",40799022,40799040,40794513,40794580,40819194,40819316,93851,"3,6,8","3,3,0","8,4,13","0,0,2",167,149,0.00161215729522,0.039514275909591,"0.472,0.641,1.0","1.0,1.0,0.853",-0.247
3982,"ENSG00000101017.15","CD40","chr20","+",46126639,46126701,46123125,46123219,46128137,46128224,3982,"153,130,113","16,14,26","111,200,128","32,55,31",211,149,0.00161409090508,0.039532186042225,"0.871,0.868,0.754","0.71,0.72,0.745",0.106
35200,"ENSG00000173230.17","GOLGB1","chr3","-",121702480,121702591,121699811,121699885,121714860,121714971,35200,"15,23,36","0,8,0","15,25,30","0,0,0",260,149,0.00161587013425,0.0395634683538098,"1.0,0.622,1.0","1.0,1.0,1.0",-0.126
10310,"ENSG00000185624.16","P4HB","chr17","-",81855141,81855279,81843208,81845230,81859180,81859387,10310,"2,2,5","7,2,0","14,17,14","3,0,0",287,149,0.00161653151469,0.0395673699783517,"0.129,0.342,1.0","0.708,1.0,1.0",-0.412
2571,"ENSG00000100209.11","HSCB","chr22","+",28745863,28746008,28744614,28744709,28757077,28757210,2571,"16,26,20","0,0,8","30,21,24","0,0,0",294,149,0.00161912621809,0.0396062796023474,"1.0,1.0,0.559","1.0,1.0,1.0",-0.147
91990,"ENSG00000104529.19","EEF1D","chr8","-",143593892,143594071,143588990,143590081,143596878,143597388,91990,"11,8,7","0,0,0","13,19,5","0,7,0",328,149,0.00163452668473,0.0398716250872779,"1.0,1.0,1.0","1.0,0.552,1.0",0.149
97169,"ENSG00000107614.22","TRDMT1","chr10","-",17160304,17160374,17159145,17159229,17174550,17174660,97169,"13,23,24","1,6,0","5,14,8","0,0,0",219,149,0.00163861762067,0.0399590494347482,"0.898,0.723,1.0","1.0,1.0,1.0",-0.126
26503,"ENSG00000172244.9","C5orf34","chr5","-",43508576,43508666,43505549,43506394,43514805,43515078,26503,"11,18,17","3,0,5","15,15,11","0,0,2",239,149,0.00166377759203,0.0404724169493347,"0.696,1.0,0.679","1.0,1.0,0.774",-0.133
84841,"ENSG00000106327.13","TFR2","chr7","-",100629252,100629372,100628072,100628306,100630888,100631052,84841,"33,60,40","0,4,1","63,34,36","2,17,5",269,149,0.0016742408675,0.0406892673364208,"1.0,0.893,0.957","0.946,0.526,0.8",0.193
12277,"ENSG00000108344.15","PSMD3","chr17","+",39997329,39997380,39995423,39995527,39997503,39997611,12277,"18,21,22","0,0,0","21,29,8","0,4,3",200,149,0.00168003031589,0.0407294953389327,"1.0,1.0,1.0","1.0,0.844,0.665",0.164
54581,"ENSG00000291129.1","PPIEL","chr1","-",39523806,39523896,39523557,39523697,39529054,39529164,54581,"5,2,3","1,0,7","0,0,3","3,8,2",239,149,0.00167742506989,0.0407294953389327,"0.757,1.0,0.211","0.0,0.0,0.483",0.495
28022,"ENSG00000218739.10","CEBPZOS","chr2","+",37197253,37197350,37196507,37196520,37198493,37198672,28022,"2,0,5","4,11,12","3,7,6","3,4,5",246,149,0.00168107835302,0.0407423709696406,"0.232,0.0,0.202","0.377,0.515,0.421",-0.293
6030,"ENSG00000105327.18","BBC3","chr19","-",47228157,47228446,47226563,47226754,47230928,47231199,6030,"178,316,323","71,183,128","184,246,115","119,157,100",438,149,0.00168582252472,0.0408322379489265,"0.46,0.37,0.462","0.345,0.348,0.281",0.106
15405,"ENSG00000172775.18","PSME3IP1","chr16","-",57178501,57178852,57174619,57174688,57186030,57186064,15405,"28,27,41","6,2,0","32,36,25","0,0,2",500,149,0.00168779811471,0.0408675294657047,"0.582,0.801,1.0","1.0,1.0,0.788",-0.135
53406,"ENSG00000290865.1","RRN3P3","chr16","-",22426212,22426366,22418671,22420594,22429795,22429948,53406,"5,4,1","0,1,0","2,8,6","1,5,0",303,149,0.0016989197637,0.0411115631489148,"1.0,0.663,1.0","0.496,0.44,1.0",0.242
60996,"ENSG00000070371.16","CLTCL1","chr22","-",19235695,19235869,19234508,19234706,19239274,19239388,60996,"28,35,42","4,3,0","23,51,34","0,0,0",323,149,0.00170217901864,0.0411394061136234,"0.764,0.843,1.0","1.0,1.0,1.0",-0.131
69610,"ENSG00000196233.14","LCOR","chr10","+",96858291,96858416,96833776,96833841,96907264,96907330,69610,"4,9,7","4,0,13","0,8,4","1,0,0",274,149,0.00170372418391,0.0411394061136234,"0.352,1.0,0.226","0.0,1.0,1.0",-0.141
51210,"ENSG00000114062.22","UBE3A","chr15","-",25407066,25407228,25405460,25405502,25408619,25408684,51210,"26,26,14","3,4,3","11,13,12","7,10,4",311,149,0.00170569219126,0.0411491062302286,"0.806,0.757,0.691","0.43,0.384,0.59",0.283
63445,"ENSG00000065717.16","TLE2","chr19","-",3017839,3017859,3015652,3015760,3019698,3019773,63445,"22,22,18","5,7,12","9,21,8","26,12,20",169,149,0.00170498670328,0.0411491062302286,"0.795,0.735,0.569","0.234,0.607,0.261",0.332
92427,"ENSG00000107104.21","KANK1","chr9","+",471448,471586,470591,470677,473193,473273,92427,"6,11,3","1,1,5","7,8,11","1,1,0",287,149,0.00170525609022,0.0411491062302286,"0.757,0.851,0.238","0.784,0.806,1.0",-0.248
65101,"ENSG00000169762.17","TAPT1","chr4","-",16202461,16202580,16191360,16191523,16226258,16226471,65101,"9,18,21","3,2,10","14,11,14","3,0,0",268,149,0.00170691039853,0.0411658944492478,"0.625,0.833,0.539","0.722,1.0,1.0",-0.242
39011,"ENSG00000198925.12","ATG9A","chr2","-",219228433,219228482,219227921,219228053,219229009,219229325,39011,"78,87,114","7,6,8","68,110,66","19,10,16",198,149,0.00171733359868,0.041354001704847,"0.893,0.916,0.915","0.729,0.892,0.756",0.116
4542,"ENSG00000000419.14","DPM1","chr20","-",50941128,50941209,50940864,50940955,50942030,50942126,4542,"14,19,14","3,6,4","12,19,6","0,3,0",230,149,0.00172262752417,0.0414434946023988,"0.751,0.672,0.694","1.0,0.804,1.0",-0.229
98208,"ENSG00000228065.13","LINC01515","chr10","+",65689502,65689611,65615635,65615761,65768392,65768835,98208,"8,6,2","0,6,1","1,1,2","0,0,1",258,149,0.00172644989033,0.0415227794038324,"1.0,0.366,0.536","1.0,1.0,0.536",-0.211
113104,"ENSG00000224043.9","CCNT2-AS1","chr2","-",134877519,134877643,134868943,134869041,134918562,134918710,113104,"10,3,9","7,5,13","1,2,3","16,5,8",273,149,0.00172921986316,0.0415386965909648,"0.438,0.247,0.274","0.033,0.179,0.17",0.192
63448,"ENSG00000065717.16","TLE2","chr19","-",3019698,3019773,3015652,3015760,3025019,3025027,63448,"41,54,87","7,9,7","82,85,76","4,4,2",224,149,0.00173089173091,0.0415535278013012,"0.796,0.8,0.892","0.932,0.934,0.962",-0.113
106913,"ENSG00000110888.19","CAPRIN2","chr12","-",30753343,30753609,30751070,30751133,30754688,30754806,106913,"44,39,39","2,3,4","33,25,36","2,0,0",415,149,0.00173797493466,0.0416728002662695,"0.888,0.824,0.778","0.856,1.0,1.0",-0.122
106973,"ENSG00000151743.11","AMN1","chr12","-",31714881,31714951,31709292,31709425,31719217,31719356,106973,"5,11,23","10,1,0","15,32,15","0,1,0",219,149,0.00174037927462,0.0417130351479219,"0.254,0.882,1.0","1.0,0.956,1.0",-0.273
36922,"ENSG00000023330.15","ALAS1","chr3","+",52198671,52198848,52198093,52198255,52199220,52199440,36922,"90,75,108","45,38,49","140,140,155","46,40,39",326,149,0.00174549959456,0.041802355073001,"0.478,0.474,0.502","0.582,0.615,0.645",-0.129
1433,"ENSG00000131828.14","PDHA1","chrX","+",19346509,19346623,19345735,19345819,19349311,19349371,1433,"5,10,9","3,4,1","5,15,0","11,15,6",263,149,0.00174776477742,0.0418311815767863,"0.486,0.586,0.836","0.205,0.362,0.0",0.447
6334,"ENSG00000176531.11","PHLDB3","chr19","-",43478046,43478132,43474953,43475544,43479376,43479491,6334,"50,65,64","6,12,3","62,95,71","0,4,4",235,149,0.00174999334787,0.041871805012864,"0.841,0.774,0.931","1.0,0.938,0.918",-0.103
75428,"ENSG00000104863.12","LIN7B","chr19","+",49116262,49116472,49114369,49114441,49117854,49118015,75428,"37,35,24","0,0,1","34,28,17","1,6,0",359,149,0.0017570095313,0.0420014274217196,"1.0,1.0,0.909","0.934,0.66,1.0",0.105
15087,"ENSG00000124074.12","ENKD1","chr16","-",67663656,67663820,67663419,67663556,67666070,67666265,15087,"134,94,130","15,5,13","102,110,132","26,19,21",313,149,0.0017582204779,0.0420130935236144,"0.81,0.899,0.826","0.651,0.734,0.75",0.133
94656,"ENSG00000165238.17","WNK2","chr9","+",93256298,93256454,93247542,93247834,93256947,93257139,94656,"4,14,19","3,0,0","13,16,1","3,10,3",305,149,0.00175856366852,0.0420130935236144,"0.394,1.0,1.0","0.679,0.439,0.14",0.379
101756,"ENSG00000060749.17","QSER1","chr11","+",32927156,32927269,32892810,32893334,32931742,32932002,101756,"19,25,30","0,1,6","6,33,24","0,0,0",262,149,0.00176472596618,0.0421092573492209,"1.0,0.934,0.74","1.0,1.0,1.0",-0.109
33752,"ENSG00000242073.2","ENSG00000242073","chr7","-",75484197,75484256,75475061,75475188,75485863,75486108,33752,"36,65,80","30,51,43","55,35,25","53,57,45",208,149,0.0017804004868,0.0423778393525371,"0.462,0.477,0.571","0.426,0.305,0.285",0.165
69054,"ENSG00000138443.17","ABI2","chr2","+",203411284,203411371,203402575,203402734,203416907,203417081,69054,"132,166,154","90,137,135","92,87,104","108,130,107",236,149,0.00178203127438,0.0423938408965468,"0.481,0.433,0.419","0.35,0.297,0.38",0.102
17555,"ENSG00000103852.13","TTC23","chr15","-",99248187,99248310,99245388,99245510,99249416,99249558,17555,"5,4,1","7,6,0","2,0,0","9,5,1",272,149,0.00178462336699,0.0424170961005177,"0.281,0.268,1.0","0.109,0.0,0.0",0.48
67979,"ENSG00000115825.11","PRKD3","chr2","-",37316236,37317179,37293132,37293271,37324680,37324833,67979,"259,240,200","14,24,16","159,214,197","9,6,1",1092,149,0.00178616485768,0.0424409355616669,"0.716,0.577,0.63","0.707,0.83,0.964",-0.193
87714,"ENSG00000181392.17","SYNE4","chr19","-",36006749,36006944,36005332,36005437,36008216,36008367,87714,"32,55,52","4,0,0","32,45,44","9,0,9",344,149,0.00178978024387,0.042488412626691,"0.776,1.0,1.0","0.606,1.0,0.679",0.164
104008,"ENSG00000166435.17","XRRA1","chr11","-",74859157,74859283,74851988,74852082,74862980,74863021,104008,"11,3,12","0,0,0","12,2,0","0,2,2",275,149,0.00180222064203,0.0427194044816825,"1.0,1.0,1.0","1.0,0.351,0.0",0.55
79830,"ENSG00000115464.15","USP34","chr2","-",61204255,61204380,61192900,61192980,61204496,61204601,79830,"70,56,71","16,12,10","68,83,58","5,8,3",274,149,0.00180748381721,0.0427817592082505,"0.704,0.717,0.794","0.881,0.849,0.913",-0.143
81966,"ENSG00000131089.17","ARHGEF9","chrX","-",63754303,63754676,63724531,63724711,63754920,63755078,81966,"27,57,52","0,2,8","42,21,32","11,3,13",522,149,0.00181186712174,0.0428449766576472,"1.0,0.891,0.65","0.521,0.666,0.413",0.314
85255,"ENSG00000146776.15","ATXN7L1","chr7","-",105613861,105614816,105610528,105610603,105620199,105620321,85255,"53,104,104","0,0,7","60,101,56","0,0,0",1104,149,0.00181794947616,0.0429630248766268,"1.0,1.0,0.667","1.0,1.0,1.0",-0.111
87110,"ENSG00000203791.15","EEF1AKMT2","chr10","-",124789038,124789157,124765391,124765608,124791723,124791868,87110,"0,3,1","1,0,4","5,6,2","0,0,2",268,149,0.00183082376115,0.0432025074056998,"0.0,1.0,0.122","1.0,1.0,0.357",-0.412
106837,"ENSG00000064763.12","FAR2","chr12","+",29333631,29333734,29332599,29332727,29340807,29341121,106837,"32,11,26","0,0,0","3,12,10","0,8,0",252,149,0.00183908566935,0.0433325970193782,"1.0,1.0,1.0","1.0,0.47,1.0",0.177
39781,"ENSG00000287839.3","ENSG00000287839","chr1","-",155637393,155637492,155634769,155634846,155648405,155648582,39781,"11,22,20","0,0,0","4,18,12","4,2,0",248,149,0.00184493833822,0.0434315457368009,"1.0,1.0,1.0","0.375,0.844,1.0",0.26
38470,"ENSG00000111700.13","SLCO1B3","chr12","+",20879435,20879631,20862755,20862854,20898435,20898500,38470,"24,14,18","7,0,0","16,20,9","0,0,0",345,149,0.00185320965867,0.0436002147009182,"0.597,1.0,1.0","1.0,1.0,1.0",-0.134
53821,"ENSG00000078124.13","ACER3","chr11","+",76998762,76998821,76990538,76990574,77011329,77011375,53821,"14,15,16","0,8,0","16,15,16","0,0,0",208,149,0.00185839429536,0.0436790534457727,"1.0,0.573,1.0","1.0,1.0,1.0",-0.142
108540,"ENSG00000240771.8","ARHGEF25","chr12","+",57615836,57616017,57615511,57615712,57616283,57616495,108540,"43,22,43","1,5,1","35,44,28","0,0,0",330,149,0.00186572817479,0.0437510758988616,"0.951,0.665,0.951","1.0,1.0,1.0",-0.144
